price,salary,expenses,usage,need_score,safety,regret
73624,108367,46091,8,0.72,0.3220522114665904,0.6708570236499515
35264,188622,165083,5,0.8599999999999999,0.30183104834006635,0.5954830618789804
9131,48702,25165,25,0.72,0.6030682928832491,0.4353925417615078
28932,44940,11256,16,0.57,0.437675567423231,0.536488130432318
66341,85296,18500,26,0.71,0.5529111329956855,0.5326792103807898
7440,118706,83437,23,0.58,0.5040421208700487,0.4636802858952023
52000,74812,11074,3,0.29,0.24926755066032183,0.8495887753657311
64120,154405,45002,9,0.72,0.46483682523234343,0.5604894856846394
36744,51786,13820,27,0.71,0.5633923840420192,0.4641872666600066
77114,55575,20654,21,0.19999999999999998,0.1050733243364822,0.9100605203346664
43364,190564,48634,19,0.33999999999999997,0.5216488318884993,0.49382776462671263
98842,35797,24997,15,0.48,-0.41367382741570524,1.0
94914,141754,96426,28,0.6599999999999999,0.40503556866120183,0.558076668997154
31432,141685,101917,2,0.58,0.23971831880580158,0.662761071111328
81532,148319,88710,17,0.33999999999999997,0.26784678968979025,0.7751031816430618
25676,94893,68123,10,0.72,0.34766935390387066,0.7187782595837001
95227,116854,31015,5,0.8599999999999999,0.35735646190973347,0.6673455390508866
34344,38318,18246,27,0.57,0.3816440837204446,0.6860030186680903
25944,142684,120391,9,0.42999999999999994,0.22694763253062714,0.7355183181167901
16507,114897,64225,2,0.19999999999999998,0.2133080933357703,0.8124107634949226
41791,164137,115951,22,0.72,0.4770455899644809,0.5149936947935517
98224,61992,22716,22,0.33999999999999997,0.10008749516066595,0.8505890095152748
43598,139374,19002,8,0.42999999999999994,0.4606208188040811,0.5340697881434917
89822,71843,15222,22,0.43999999999999995,0.29217232019820993,0.6901662884650999
90852,189421,158024,26,0.94,0.4644119817760438,0.481745141776249
45601,161779,88597,3,0.7999999999999999,0.3663814833816503,0.623908729266615
11133,89377,11416,18,0.33999999999999997,0.5935398816250266,0.4496945054135852
36626,155933,108070,2,0.58,0.2463134936158478,0.6714494642592744
98953,100636,57221,23,0.42999999999999994,0.23657959378353666,0.7883549018232405
10245,159558,54607,9,0.52,0.4898417378006744,0.4130333776512371
1820,63336,13070,20,0.76,0.7368354174561071,0.2896803937364474
22926,177804,102047,7,0.58,0.37574619243661556,0.6730316561671523
98888,96034,67798,10,0.6599999999999999,0.10669275464939493,0.9017706632463837
35639,109788,29003,29,0.8599999999999999,0.7449459321601632,0.21742377482654077
41268,29840,9312,22,0.48,0.22428150134048258,0.7580112642952135
24203,54370,30405,3,0.29,0.15976439212801175,0.8064461084094219
95549,99324,40249,23,0.52,0.3353103378840965,0.6561508705057996
55872,110381,95027,1,0.48,0.05778778956523317,0.8975295349199864
59986,37032,30755,17,0.19999999999999998,-0.18815186865413697,1.0
5442,26259,10058,28,0.72,0.6806147987356715,0.37403517636353467
56832,156774,105965,28,0.52,0.45688356487682913,0.5468872547718807
7893,129699,101226,20,0.72,0.485555663497791,0.4761147312700386
89744,82969,41660,23,0.52,0.26065679952753446,0.7532144292597459
18309,107346,46120,14,0.42999999999999994,0.44597631956477185,0.5494799185920798
19991,128411,83478,15,0.94,0.5252622594637532,0.4518909985795097
95390,97734,68766,23,0.72,0.2717535760329056,0.6798823684523632
36150,178829,68867,7,0.43999999999999995,0.38731558080624506,0.6926165026390202
94869,172079,33702,18,0.71,0.549266017352495,0.4136746968250042
27043,105687,40319,17,0.6199999999999999,0.5266387729805936,0.4421374348756513
16282,26834,9849,20,0.48,0.41515599612431997,0.6438146345300995
60386,190310,51025,12,0.72,0.5335629236508854,0.47001799598462857
79530,137862,102911,7,0.57,0.16934428631530082,0.8637172392279153
42098,155204,132153,21,0.72,0.40403535991340433,0.5552379938109532
65271,97173,81293,11,0.42999999999999994,0.10285827338869846,0.8795830134063669
51784,56622,40886,14,0.42999999999999994,0.10579841757620706,0.9411869570210726
1936,181570,21312,18,0.6199999999999999,0.7158507462686567,0.24853915580207608
93338,160377,37646,5,0.52,0.3375088821963249,0.6473167298287533
37179,193420,89117,15,0.57,0.47903691448660934,0.6206803329993831
90641,132529,125048,15,0.33999999999999997,0.06939921073878169,0.9123074752264994
44604,137219,93730,5,0.58,0.2532554238115713,0.7392793428223282
66461,165250,150823,5,0.48,0.1082662632375189,0.8815658235873813
19923,154078,77561,23,0.33999999999999997,0.4918534508495697,0.5307374619752077
13437,93638,77652,23,0.6199999999999999,0.44123868514919157,0.47738505283812316
38635,105455,42622,11,0.33999999999999997,0.3404216016310274,0.690781697109537
45088,21528,9571,26,0.48,-0.002150130063173439,1.0
46178,150775,39889,7,0.6599999999999999,0.4702948101475709,0.5059020619635357
6973,164762,30912,19,0.72,0.7182570738398417,0.2941064987655961
5885,139006,15832,27,0.42999999999999994,0.7407413636821433,0.3035876109557392
36653,85428,16002,9,0.71,0.4993583368450625,0.5124571662846837
96960,44194,27448,9,0.38,-0.3026208082545142,1.0
41705,171521,61333,23,0.58,0.5880223646084152,0.44353487085582755
35310,28724,10084,25,0.57,0.311788191059741,0.649918826809786
98604,90333,73843,5,0.6199999999999999,-0.018449647415673065,0.9765315534156326
84958,161854,29022,27,0.42999999999999994,0.569804552250794,0.36956259111804035
38786,64361,6622,2,0.71,0.4110550333276364,0.5499699838739744
85249,124162,28707,2,0.43999999999999995,0.25353911824873965,0.7150795195109327
13781,159830,72009,21,0.6599999999999999,0.6019191641118689,0.39707123073944284
22789,34281,8251,21,0.15,0.35929392374784874,0.6968649235822354
4757,49312,35981,7,0.38,0.26319573329007134,0.826166264940162
74764,100337,80164,24,0.42999999999999994,0.2258823066266681,0.7524181702625341
58694,140640,77613,20,0.42999999999999994,0.3830571672354949,0.6212981437298036
68840,123212,113931,1,0.38,-0.013483362010193817,0.9630941484143095
85625,45909,13366,2,0.42999999999999994,-0.126987279182731,1.0
11670,85382,79319,17,0.72,0.37340015459933007,0.6469543645706115
15490,186250,145111,10,0.71,0.37640187919463086,0.5865768217710128
72589,150223,8956,22,0.58,0.625190297091657,0.3555335176861624
69711,72499,65415,12,0.33999999999999997,-0.027378612118787893,0.9445483661945682
22880,147851,11472,17,0.42999999999999994,0.6215382310569424,0.4716752873373412
88351,166626,12008,15,0.48,0.5061031531693734,0.45811446862312877
34201,48887,9355,29,0.42999999999999994,0.5325782518870048,0.5152927455042714
91914,159333,140546,7,0.6199999999999999,0.13010392071949936,0.8425686317637124
2535,167192,158812,16,0.71,0.3885001435475382,0.6426067701080108
49834,66627,13303,21,0.42999999999999994,0.4347479700421751,0.5902104860987167
6533,83545,21925,10,0.7999999999999999,0.6115674187563588,0.37146279722208564
61748,40998,25676,14,0.6599999999999999,0.03565354407532073,1.0
64283,58734,42438,19,0.72,0.18863867606497087,0.8226088661569868
57459,87902,23910,16,0.57,0.42609567472867516,0.5524978582064962
48697,55085,25426,24,0.38,0.3041588454207134,0.7628878299663786
46839,78528,32799,24,0.52,0.449992206601467,0.548549158437205
99246,141401,32371,1,0.58,0.2818649373059597,0.7251010442305184
35484,88531,44097,12,0.57,0.3715186883690459,0.6249726308200021
94536,54593,18786,24,0.43999999999999995,0.11486080633048201,0.9128741605949423
73856,105140,32835,3,0.6599999999999999,0.29234468327943697,0.7612875375784253
36976,71940,26260,12,0.19999999999999998,0.27979427300528226,0.7833163256393632
99179,146259,57196,14,0.58,0.35414453811389385,0.6627467576827055
50589,37373,17684,17,0.48,0.11864238889037543,0.8992539961088688
54468,114242,11360,24,0.33999999999999997,0.5591915757777349,0.445936534400891
77257,193420,82001,12,0.38,0.34459094199152107,0.733206301419468
81756,28083,13294,8,0.72,-0.3667212192429583,1.0
86166,96202,31255,21,0.6599999999999999,0.4093409284630257,0.5466498289110132
79699,175955,66340,2,0.29,0.22030340143786767,0.8237089817146316
51026,70775,36147,12,0.72,0.31541928647121165,0.6944326337433916
40882,88464,64998,25,0.52,0.3734647314161693,0.6678772001192864
68540,172220,36828,28,0.42999999999999994,0.6040690976657764,0.3907304409479888
18248,191783,120957,29,0.58,0.5831763607827597,0.3977420844465797
19783,96955,45565,7,0.29,0.3078029498220824,0.7292033333831798
43234,42695,29952,10,0.58,0.08959901627825267,0.9055903706197184
27171,160441,74393,9,0.29,0.34072311316932696,0.6722234082419576
50203,35489,9389,18,0.42999999999999994,0.17879345712756067,0.9254556975498719
66494,70241,17767,22,0.33999999999999997,0.33682609871727337,0.6694774112642436
72334,98763,45462,6,0.6599999999999999,0.25415443030284623,0.6753975323575518
87400,164673,12711,7,0.52,0.43589961924541365,0.5778504956691769
42230,89535,41176,25,0.52,0.4805473837046965,0.5666592827924665
73002,83944,36533,14,0.57,0.27602191937482135,0.726719927687879
53705,107829,6561,5,0.29,0.3632443313023398,0.637769297096996
5483,148514,37977,6,0.42999999999999994,0.47563897006342837,0.5216371140443887
76954,62837,13818,19,0.33999999999999997,0.23664089628721935,0.7281556790619592
51165,152940,119869,17,0.33999999999999997,0.2581311625474042,0.8389033895585165
5780,170012,130019,21,0.58,0.46789525445262686,0.5954349037247048
43030,161545,51454,18,0.24,0.4446856293911913,0.5864967330741824
16648,175870,136935,18,0.7999999999999999,0.48015579689543414,0.5608513828107188
96884,109379,26053,19,0.6599999999999999,0.4269946881942603,0.5496183776128105
92922,159363,21285,22,0.48,0.535649630089795,0.49360393712940903
11654,81683,75218,7,0.71,0.2718569224930524,0.7587240775625831
45611,109170,31292,2,0.6199999999999999,0.3660064120179537,0.6572118776742641
16511,92553,46353,18,0.43999999999999995,0.45815085410521533,0.6030630188625713
76452,43289,38087,8,0.33999999999999997,-0.2997574903555176,1.0
98299,176405,38050,9,0.52,0.3925508347269069,0.6054801003783357
38164,165749,92409,7,0.48,0.32191497987921497,0.7284091866202993
74009,190116,26747,6,0.6599999999999999,0.4849398682909382,0.5309627091180097
33741,68503,33207,27,0.42999999999999994,0.45733467147424195,0.49402393389661026
23320,144291,7674,17,0.3,0.5902409713703557,0.40788085316133477
62072,57555,37406,7,0.72,0.10248857614455742,0.9379017467827079
92240,35015,21108,5,0.42999999999999994,-0.452420819648722,1.0
87507,149516,139718,19,0.52,0.19663203938040077,0.7602084750112579
52212,143001,76641,25,0.6599999999999999,0.524086181215516,0.57792051308433
64054,44512,18495,17,0.48,0.11608932422717472,0.7988536520594631
64460,41387,20324,19,0.42999999999999994,0.05532299997583778,0.9633801044307144
28449,190307,91861,6,0.6599999999999999,0.42007338668572364,0.5386544185720646
7467,117180,108550,6,0.06,0.08834220856801502,0.9312492919406248
48822,111070,63168,1,0.19999999999999998,0.1106428378500045,0.8351670623864846
1738,79757,11659,23,0.42999999999999994,0.693990032222877,0.365196992085528
4970,122985,49258,20,0.52,0.5836684148473391,0.4806187402593141
83981,25397,6621,26,0.29,-0.3492987754459187,1.0
86017,144293,19071,1,0.42999999999999994,0.3072943732544198,0.633232673070609
83943,39874,14763,22,0.7999999999999999,0.08034157596428759,0.9503211264849822
82518,89381,49653,17,0.33999999999999997,0.17282679764155695,0.7434618449038446
53606,192304,125026,19,0.48,0.39031396122805556,0.599307960460981
7641,103470,25910,12,0.48,0.5416814535614187,0.4854397449151864
78429,192167,109213,7,0.6199999999999999,0.30623182960654005,0.6533199757471699
32822,140910,128268,23,0.38,0.31000809027038534,0.7127271295504534
51530,35873,16079,8,0.71,0.08277503972346895,0.9139166635492093
5962,89201,76388,1,0.8599999999999999,0.30540541025324824,0.657063248647914
72602,21783,13417,19,0.29,-0.5692654363494468,1.0
18579,86770,39720,27,0.52,0.5786599054972917,0.46749233586404637
48469,33368,26545,7,0.48,-0.13997686406137616,1.0
58573,140424,61831,11,0.72,0.4247388195750015,0.5214786562462541
78642,92663,53232,8,0.3,0.08560601318757227,0.9312231390853796
46499,38883,16632,16,0.57,0.20114119280919684,0.8466746091637056
18909,81934,35881,25,0.6199999999999999,0.5915947469914808,0.48238738780562695
45364,28752,18440,28,0.7999999999999999,0.19013077351140784,0.7800977978013428
20991,58079,49220,15,0.52,0.2585869935777131,0.760471595049949
55318,120668,31832,23,0.57,0.5579513044054764,0.4286301308965752
88358,121457,112504,16,0.52,0.12724019200210773,0.8905912888029723
68019,144540,88460,27,0.72,0.5000189566901896,0.5574191631287377
51301,44343,36174,21,0.33999999999999997,0.0386152493065422,0.9642040996100429
39327,193998,77590,8,0.7999999999999999,0.49920339384942114,0.5024201056859776
61955,169712,102694,9,0.72,0.3544391203921939,0.5909047921187269
62629,101526,40255,20,0.6199999999999999,0.4423372929101904,0.5290111607791985
55938,85555,58629,18,0.43999999999999995,0.2417411022149494,0.8037714818616937
34921,188862,93405,7,0.57,0.38770235409981896,0.7205737185105088
23824,33149,19396,18,0.58,0.30434541011795224,0.7483856213064137
5289,154266,37398,8,0.52,0.5287443506670297,0.42984662113929484
77014,32342,8649,26,0.19999999999999998,-0.10134067157256832,1.0
95465,180545,136809,24,0.72,0.39426968345841756,0.6835355384179366
25009,118730,61298,7,0.6599999999999999,0.39829647098458687,0.6140400515697597
60785,92618,30532,19,0.72,0.47724856939255855,0.4750840025416936
88899,50346,28412,18,0.38,-0.06146220156516896,0.9921387783540128
74990,169820,158426,5,0.57,0.1153622659286303,0.8478355351329212
72509,72776,24116,27,0.72,0.4545514455314939,0.4879502654378506
24050,114452,7919,13,0.42999999999999994,0.5682842414287212,0.463085362275463
60173,91455,27277,5,0.06,0.15131201137171285,0.8434920130543453
26939,191742,167550,28,0.06,0.30631899114435024,0.725508669199313
33790,23048,8452,27,0.57,0.25449357861853533,0.8616368826446029
13174,110036,63176,3,0.94,0.4464269148278745,0.5596058175316697
15532,25837,19989,27,0.48,0.3241908116267369,0.6432080882164991
35819,149692,71714,19,0.58,0.5005837853726318,0.553110923136543
4475,174805,104423,14,0.58,0.467372615199794,0.5139906454285951
72626,106706,33830,26,0.48,0.4729989316439564,0.6036068381803579
88596,114583,63171,24,0.48,0.3315140291317211,0.6611635030341102
97755,150819,7056,19,0.52,0.5328378652557039,0.4512380448007721
83963,60151,6629,22,0.33999999999999997,0.2591564895014214,0.767875046807508
26074,187157,16251,24,0.8599999999999999,0.8214728062535731,0.12499387343691798
38332,105141,81868,5,0.48,0.17316702333057513,0.7876169281544121
28446,192115,91755,12,0.58,0.4585379069827968,0.5911736568056357
86395,143208,30345,29,0.19999999999999998,0.4842571644042233,0.4658023677296741
22451,159729,56116,8,0.48,0.4413049352340527,0.5679868176823859
27858,116344,13172,10,0.52,0.5388800797634601,0.4705445113848583
48094,87975,12804,29,0.72,0.6837800511508951,0.31329352254593273
51349,188990,134716,6,0.48,0.23736102439282503,0.7008610968387667
10849,78914,31309,8,0.42999999999999994,0.40905702410218725,0.5607586123079629
738,158732,31245,17,0.71,0.7028687095229695,0.37006416662391356
77679,95885,51350,12,0.6199999999999999,0.24874704072586953,0.7808358134709027
23985,114792,69910,13,0.71,0.4367112342323507,0.6050997442202171
35390,109848,28055,10,0.71,0.5141889155924549,0.4786488121252943
70707,96519,48578,6,0.42999999999999994,0.16790881588081105,0.8405555853019896
87278,79612,69873,19,0.52,0.06604471687685276,0.952493161067091
56035,126564,90483,9,0.24,0.14321029676685315,0.9121159494840926
86205,155824,29507,2,0.33999999999999997,0.2802894804394702,0.7232156857428949
89067,96737,87446,21,0.29,0.059203706958040836,0.9421940263849269
69396,100901,15108,26,0.48,0.537778654324536,0.44817192424133406
79682,131555,42760,25,0.43999999999999995,0.4702779065789974,0.497811443055771
9860,194980,172139,21,0.7999999999999999,0.4816873525489793,0.4738380604265983
38096,83410,9260,5,0.71,0.4815733125524517,0.4961921860899047
11477,45099,36376,11,0.24,0.18302219561409344,0.7876353177084697
93417,94225,50489,10,0.19999999999999998,0.04823879013000798,0.8387661414970682
21282,51449,28797,21,0.58,0.4360165600886315,0.5624266629956047
12128,188571,172713,17,0.58,0.35834366896288394,0.6583662781957044
26740,55788,29437,13,0.38,0.28914232451423244,0.6772922959172133
31915,172236,90965,22,0.42999999999999994,0.4821539283308949,0.5223059814997337
75368,78650,63981,8,0.58,0.04112269548633185,0.9679520928887029
8609,101782,66700,15,0.6599999999999999,0.46049631565502736,0.5396361790450004
36039,45622,11800,12,0.6599999999999999,0.3775567927754153,0.6193342045085558
69574,152030,65012,22,0.57,0.48265954088008955,0.5054416684636657
93445,99003,5205,27,0.72,0.5818122481136936,0.3472994422298611
79419,189870,92087,17,0.24,0.32251561594775374,0.7903658113729634
15889,54571,31415,1,0.29,0.1793825841564201,0.7555028460592639
67258,103301,10902,11,0.52,0.42845922111112195,0.5094101471986766
59440,142428,24575,21,0.48,0.5597825708428118,0.5163975198417705
53994,97332,29450,27,0.43999999999999995,0.5145488020383842,0.4523034134698758
22303,181113,15715,11,0.58,0.6123491521867563,0.31668163002344163
2913,89123,50153,25,0.52,0.5710987960459142,0.44010095239913827
48053,86686,37264,24,0.38,0.41575045566758184,0.6651480732718305
48238,88207,48739,18,0.57,0.3659171834434908,0.6007926630902113
15880,119251,48401,5,0.33999999999999997,0.3497006482125936,0.637214102964398
80605,74808,10943,25,1.0,0.568240027804513,0.4564527026421846
60540,62351,52179,10,0.71,0.08696994434732402,0.8933886279567947
21625,39050,21933,15,0.38,0.2732010243277849,0.7804210554302112
24074,108116,43973,12,0.71,0.5035113026749047,0.5558600549091952
28723,83576,26677,23,0.48,0.5432196324303629,0.4828418671018642
20014,62325,45503,5,0.7999999999999999,0.3016261532290413,0.7461432753299513
24153,183704,155424,12,0.38,0.25613397639681224,0.6839894080399297
48238,66668,60175,13,0.6199999999999999,0.13789056218875625,0.8300111194446197
11428,146041,31190,10,0.33999999999999997,0.4930963359604495,0.42278086249270463
79955,198868,184815,5,0.71,0.17065080354808215,0.9104428838411704
68956,49692,26760,22,0.72,0.20429268292682928,0.7697156097869094
45108,29605,17789,21,0.42999999999999994,0.041550244891065735,0.9609044916742179
52994,78618,12549,6,0.42999999999999994,0.3229311608028696,0.6094834625958981
23886,188610,10833,22,0.72,0.7750329250835055,0.23294162613741615
7232,37667,21035,26,0.57,0.5500219555579153,0.4681766114448896
71531,105107,34075,26,0.71,0.5391563930090288,0.41835536353932884
86784,129122,37259,12,0.29,0.2899448118833352,0.7452200213140368
3634,134479,62429,20,0.6599999999999999,0.6042017117914321,0.40187221717502075
78318,164010,141789,12,0.8599999999999999,0.2889383574172306,0.7267627727070751
94963,32873,21512,6,0.3,-0.5783941228363703,1.0
65970,186033,179079,1,0.33999999999999997,0.02056783473899794,1.0
25976,126887,56431,12,0.38,0.3946910085351533,0.606043696242065
72690,131641,93636,8,0.57,0.20082566221769813,0.8184826626822213
26466,122379,17651,28,0.38,0.6714283169498035,0.2958845815598481
6876,34999,27399,26,0.42999999999999994,0.41692079773707824,0.6288493507871686
11664,118331,25615,21,0.52,0.6498410898243064,0.38152652960291183
55829,154942,39094,2,0.71,0.4239779143163248,0.5791018784523091
82818,164075,88197,14,0.52,0.3295566052110316,0.6074748310406702
39616,65389,34715,27,0.52,0.4318847818440411,0.5479040536371995
11107,27084,17455,24,0.52,0.4151810663122139,0.6114076977460698
47026,56668,16945,6,0.3,0.1814357309239783,0.8509437427333341
4833,155673,17930,24,0.72,0.8006153154368452,0.22751567849989798
51498,191926,106986,7,0.42999999999999994,0.29552991257046984,0.6493082735077503
34522,104816,64261,20,0.48,0.399959013891009,0.6304011855962033
58005,23143,8037,2,0.52,-0.3148222788748217,1.0
61830,178678,44916,11,0.38,0.419635724599559,0.5416507792802383
73685,145006,68411,26,0.33999999999999997,0.4208423927285768,0.5679742786812509
10450,31075,20204,6,0.7999999999999999,0.3390474658085277,0.6668755116284334
8698,137431,13039,19,0.42999999999999994,0.6620623367362531,0.28134334433711694
1810,191929,21057,2,0.71,0.5862858504967984,0.31360702184117406
67881,92855,38149,5,0.06,0.08434914651876585,0.8572184819842187
5129,45293,29893,9,0.58,0.36603121895215596,0.611991063293556
51106,75333,32277,14,0.42999999999999994,0.29409657122376653,0.7349293560560187
91700,157899,35844,25,0.57,0.555972355746395,0.40546887963109735
65714,103568,35885,1,0.19999999999999998,0.14105476595087285,0.9240843978901794
65374,160661,23077,23,0.72,0.6664729212441103,0.3532212535546832
45717,168617,99449,27,0.57,0.5237443258983377,0.5278174193553623
95887,134064,16023,21,1.0,0.6476230755460078,0.27654379713969607
87069,31447,24650,12,0.6599999999999999,-0.4261695551244953,1.0
3534,153661,28560,10,0.72,0.6347549215480831,0.43745068860847963
85446,40936,11844,14,0.8599999999999999,0.05607602110611698,0.9081855524534047
33379,100821,32260,16,0.33999999999999997,0.4346892214915543,0.4681386208928998
60697,112526,80857,22,0.6599999999999999,0.3687536036116097,0.5959330789931848
54119,61911,22886,9,0.6599999999999999,0.2778935568800374,0.7528623859112339
71494,99618,54250,11,0.7999999999999999,0.3168634182577446,0.7653001481265522
49171,137713,37471,9,0.42999999999999994,0.40304580540689694,0.6048124288401163
50448,80684,60165,6,0.19999999999999998,0.034149025829160656,0.9994077857438785
99905,170404,25115,13,0.71,0.5081610290838243,0.442552319244802
9066,101666,89351,26,0.72,0.4977004701670175,0.4636105008884495
46088,56214,26545,10,0.72,0.28115458782509695,0.7379619285648974
84405,21987,9829,29,0.33999999999999997,-0.5384725519625232,1.0
96247,127732,22007,1,0.8599999999999999,0.373031628722638,0.6772263266118664
17437,187599,75648,9,0.33999999999999997,0.40281828794396557,0.5945406250796555
60982,95561,39082,27,0.48,0.45896604263245466,0.5128799035149266
24756,40967,26904,13,0.72,0.30202314057656166,0.6506486334970476
98620,150145,138578,6,0.6599999999999999,0.09176602617469776,0.9190690310656306
95171,79231,26552,4,0.71,0.1585962943797251,0.9052664531689794
61252,151642,70843,15,0.52,0.3979534165996228,0.5826720176551055
8536,131578,84833,13,0.76,0.4806436030339418,0.5549816190706662
85859,190316,82564,6,0.72,0.3671279135753169,0.7064594974106237
47780,122760,31897,8,0.38,0.3733027044639948,0.6362746932109518
14734,51941,39140,5,0.7999999999999999,0.3034806800023103,0.6959339233220646
64483,79834,9539,10,0.57,0.3808917754340255,0.5775194140811795
63124,172150,5869,12,0.58,0.5703589892535579,0.39879438723173616
91650,156203,137430,28,0.48,0.29605239335992267,0.7026616530310495
42820,128024,25577,7,0.72,0.5057462975692057,0.5548046653995043
25337,24192,11452,5,0.43999999999999995,0.07844923941798937,0.9504432538154065
57766,127481,29232,21,0.42999999999999994,0.5113378385798668,0.5268786421266525
78559,177044,109713,2,0.6599999999999999,0.23700488014278936,0.7826316668763103
78912,109831,82400,8,0.58,0.13835687556336554,0.9183751094276873
52384,56253,26181,3,0.52,0.12046749506692983,0.8459366394098207
9451,27101,9743,7,0.6599999999999999,0.41957743256706387,0.6082001915245641
2970,159291,143235,11,0.52,0.3007251257133171,0.6688518702150699
81043,44182,16914,8,0.57,-0.05241994477388984,1.0
55179,23405,15862,17,1.0,-0.10835932493057032,1.0
23442,59585,43911,28,0.58,0.4411947637828313,0.5711618828276114
59683,29297,6607,19,0.8599999999999999,0.14664149912960367,0.8431890349028198
70194,27645,14470,14,0.42999999999999994,-0.3021050822933623,1.0
11940,147368,38539,12,0.48,0.5350873459638457,0.4310772934225367
27307,172770,153673,23,0.6599999999999999,0.4247974764137292,0.6725146994562463
89647,130845,91298,22,0.71,0.3483555733883602,0.6833137082998196
35210,88908,60188,25,0.58,0.43440401313717547,0.5219567391864424
97318,150270,136151,10,0.57,0.11429673254808015,0.8396956558790356
35891,168579,86785,28,0.33999999999999997,0.5122077957515467,0.47278736944418237
59685,109364,14958,26,0.71,0.6545670604586519,0.3953871925404929
49502,185560,35493,20,0.38,0.5574587195516275,0.42827921343300374
53596,61041,43549,27,0.42999999999999994,0.25021475729427767,0.7126385378911583
88253,95419,47139,20,0.52,0.28092166130435237,0.7870866925853475
47787,181680,107865,20,0.71,0.4966079920739762,0.4999063210621338
18470,112662,100002,11,0.57,0.2767660968205784,0.8074243070304516
42081,103804,80246,2,1.0,0.2891620746792031,0.6501947528553847
23779,112449,27184,11,0.52,0.5058625154514491,0.5405091917452214
65574,111228,90513,29,0.6599999999999999,0.38563189125040453,0.6945993441523428
7346,175472,160218,1,0.24,0.10421323060089359,0.875165765906611
96677,161967,93890,21,0.48,0.34305764754548773,0.5841977441900468
37384,86535,8760,28,0.42999999999999994,0.6389046628531807,0.37477833140418626
35121,82278,34639,26,0.85,0.6185428668659909,0.43598307081644994
49321,147157,97930,21,0.48,0.38726039536005763,0.6977289411910044
93816,25849,18916,11,0.42999999999999994,-0.7425312004332856,1.0
3823,193802,96937,2,0.6599999999999999,0.4120078017770714,0.568686462754004
62923,33487,16848,4,0.48,-0.1809565503031026,1.0
90066,55094,40098,11,0.52,-0.11555516027153584,1.0
83952,55297,41680,5,0.58,-0.13295969039911748,1.0
77188,104738,31445,18,0.76,0.46682105825965736,0.5272599379876362
43142,62113,54994,7,0.52,0.06347363675881057,0.9856222214046341
87440,199575,130015,16,0.58,0.34197695102091946,0.679464099279688
33649,156890,113190,17,0.06,0.23507310854738991,0.7108762879644821
23602,117504,69042,2,0.29,0.21171303104575165,0.7687632191070538
98663,170765,55478,13,0.33999999999999997,0.3287171258747401,0.7378328015817448
62085,55706,7483,27,0.8599999999999999,0.5399143359781711,0.42562183286420957
93473,116355,85596,5,1.0,0.21473894546860897,0.7510112470250714
74800,85623,14432,14,0.52,0.36649974889924447,0.6156019066630856
1429,86753,40242,23,0.15,0.4845109102855233,0.5329357810820324
18333,115967,25742,6,0.6199999999999999,0.5097828002793898,0.4430667295216149
67613,151114,27769,18,0.6599999999999999,0.5702661037362521,0.38784173146262013
71280,137926,119446,1,0.43999999999999995,0.04055429723184892,0.9569416728253278
33563,189668,57967,5,0.19999999999999998,0.3346636227513339,0.7389218221667606
88334,122658,62995,11,0.48,0.23251750395408377,0.8008434430111426
1193,178178,29809,18,0.72,0.7270717372515125,0.32211506494366565
52696,94710,16352,27,0.29,0.5210206947524022,0.5143178246006925
89699,127841,105726,15,0.7999999999999999,0.2487018249231467,0.6835157099134523
48053,128173,33273,2,0.42999999999999994,0.33269001271718696,0.7386517943705956
26433,49433,16038,29,0.48,0.5438072138045436,0.4498597421189177
23939,186343,116682,19,0.6599999999999999,0.4989926318670408,0.4968816921873895
42387,192268,159641,4,0.72,0.2577407993009757,0.6569988203102235
50031,134679,103753,27,0.48,0.39440600242057045,0.5544110102728939
60996,193499,130608,14,0.42999999999999994,0.3044399764339867,0.6812756961614002
7788,143295,120287,3,0.52,0.2339207229840539,0.7532184751737113
45613,162207,84044,8,0.42999999999999994,0.31738804737156845,0.6234996325290115
47306,24934,15404,11,0.43999999999999995,-0.1742910082618112,1.0
80798,31226,11930,5,0.57,-0.30807833215909813,1.0
